Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
MERCADOLOGÍA,Femenino,31/07/1998,19,1,5,5,15,15,4.01,4.01,0,ACTIVO
MERCADOLOGÍA,Femenino,26/01/1990,27,6,17,7,48,20,1.935,3.763,2,DESERTOR
MERCADOLOGÍA,Femenino,25/07/1994,23,8,32,31,89,87,4.396,4.218,6,ACTIVO
MERCADOLOGÍA,Femenino,30/09/1986,31,9,26,24,74,68,3.64,3.811,6,GRADUADO
MERCADOLOGÍA,Femenino,06/03/1994,23,3,22,14,58,36,2.25,3.106,5,ACTIVO
MERCADOLOGÍA,Femenino,25/11/1987,29,9,62,54,165,141,4.35,3.605,16,GRADUADO
MERCADOLOGÍA,Femenino,06/06/1981,36,9,42,36,116,98,4.427,4.427,9,GRADUADO
MERCADOLOGÍA,Femenino,10/03/1983,34,4,11,10,31,28,3.325,3.485,1,DESERTOR
MERCADOLOGÍA,Femenino,05/11/1989,28,9,33,33,86,86,3.35,4.156,5,GRADUADO
MERCADOLOGÍA,Femenino,31/12/1986,30,9,32,29,89,82,4,3.629,5,GRADUADO
MERCADOLOGÍA,Femenino,04/12/1982,34,7,23,22,66,64,4.266,4.017,5,ACTIVO
MERCADOLOGÍA,Femenino,13/08/1991,26,2,15,14,45,42,4.36,4.02,2,ACTIVO
MERCADOLOGÍA,Femenino,25/07/1987,30,9,20,13,50,34,4.06,3.488,16,ACTIVO
MERCADOLOGÍA,Femenino,16/06/1987,30,9,30,30,87,87,4.247,3.896,4,GRADUADO
MERCADOLOGÍA,Femenino,05/04/1977,40,10,5,4,5,4,1.35,3.793,3,DESERTOR
MERCADOLOGÍA,Femenino,05/10/1986,31,2,17,10,46,28,0.355,2.518,3,ACTIVO
MERCADOLOGÍA,Femenino,01/06/1996,21,3,5,5,15,15,4.4,4.338,1,ACTIVO
MERCADOLOGÍA,Femenino,07/01/1983,34,9,38,36,110,104,3.814,3.613,6,GRADUADO
MERCADOLOGÍA,Femenino,31/07/1981,36,9,56,54,146,141,3.725,3.759,9,GRADUADO
MERCADOLOGÍA,Femenino,12/09/1988,29,9,40,40,113,113,3.557,3.962,6,GRADUADO
MERCADOLOGÍA,Femenino,23/12/1980,36,9,61,48,162,125,3.8,3.243,10,GRADUADO
MERCADOLOGÍA,Femenino,19/03/1987,30,9,32,26,90,74,4.5,3.598,5,GRADUADO
MERCADOLOGÍA,Femenino,10/01/1992,25,5,23,23,64,64,4.206,3.851,6,ACTIVO
MERCADOLOGÍA,Femenino,02/08/1990,27,3,25,21,69,58,3.654,3.413,4,ACTIVO
MERCADOLOGÍA,Femenino,01/10/1992,25,9,40,39,102,100,3.45,3.951,9,GRADUADO
MERCADOLOGÍA,Femenino,26/06/1984,33,9,5,5,5,5,3.99,4.074,0,GRADUADO
MERCADOLOGÍA,Femenino,15/06/1979,38,9,35,33,96,90,3.821,4.011,5,GRADUADO
MERCADOLOGÍA,Femenino,22/06/1996,21,1,5,5,15,15,3.27,3.392,0,ACTIVO
MERCADOLOGÍA,Femenino,12/09/1990,27,8,62,57,165,152,3.98,3.872,9,ACTIVO
MERCADOLOGÍA,Femenino,03/08/1992,25,2,17,11,48,32,3.9,3.78,6,DESERTOR
MERCADOLOGÍA,Femenino,29/09/1994,23,1,5,3,13,8,2.708,2.708,0,DESERTOR
MERCADOLOGÍA,Masculino,13/06/1990,27,5,13,9,36,25,1.7,3.917,3,DESERTOR
MERCADOLOGÍA,Masculino,16/09/1986,31,2,11,9,33,27,2.758,3.305,1,ACTIVO
MERCADOLOGÍA,Masculino,18/10/1992,25,1,9,4,23,10,0.994,2.415,1,DESERTOR
MERCADOLOGÍA,Masculino,18/09/1993,24,5,35,31,95,85,3.675,3.763,6,ACTIVO
MERCADOLOGÍA,Masculino,08/01/1988,29,8,36,33,101,93,3.65,3.645,13,ACTIVO
MERCADOLOGÍA,Masculino,08/01/1992,25,2,28,11,83,31,3.975,3.975,13,ACTIVO
MERCADOLOGÍA,Masculino,15/11/1978,39,3,11,3,30,8,0.638,2.579,3,DESERTOR
MERCADOLOGÍA,Masculino,11/11/1987,30,9,37,36,108,104,4.15,3.709,6,GRADUADO
MERCADOLOGÍA,Masculino,06/07/1982,35,1,4,0,11,0,1.209,1.209,0,DESERTOR
MERCADOLOGÍA,Masculino,15/12/1984,32,9,43,41,118,112,4.3,3.959,12,DESERTOR
MERCADOLOGÍA,Masculino,23/02/1985,32,5,32,26,89,72,3,3.128,12,ACTIVO
MERCADOLOGÍA,Masculino,04/10/1987,30,2,11,11,27,27,4.087,3.918,1,DESERTOR
MERCADOLOGÍA,Masculino,08/04/1983,34,5,6,4,17,11,3.5,3.61,3,DESERTOR
MERCADOLOGÍA,Masculino,22/02/1976,41,8,31,29,92,86,3.824,3.905,5,GRADUADO
MERCADOLOGÍA,Masculino,03/06/1980,37,1,6,0,15,0,1.467,1.467,0,DESERTOR
MERCADOLOGÍA,Masculino,06/04/1983,34,5,24,20,68,57,3.208,3.277,3,DESERTOR
MERCADOLOGÍA,Masculino,15/09/1982,35,6,39,32,105,87,2.78,3.469,6,DESERTOR
MERCADOLOGÍA,Masculino,08/12/1990,26,9,56,56,148,148,4.718,4.718,8,GRADUADO
MERCADOLOGÍA,Masculino,08/12/1990,26,9,56,56,148,148,4.679,4.462,8,GRADUADO
MERCADOLOGÍA,Masculino,05/10/1993,24,1,6,6,15,15,3.507,3.507,0,DESERTOR
MERCADOLOGÍA,Masculino,09/04/1988,29,9,31,30,90,87,3.938,3.703,5,GRADUADO
MERCADOLOGÍA,Masculino,17/04/1981,36,1,10,2,26,5,0.341,1.54,1,DESERTOR
MERCADOLOGÍA,Masculino,18/04/1986,31,2,6,1,15,3,1.267,2.368,0,DESERTOR
MERCADOLOGÍA,Masculino,10/11/1989,28,9,70,57,185,148,3.227,3.197,16,ACTIVO
MERCADOLOGÍA,Masculino,28/10/1997,20,3,15,15,45,45,3.86,3.747,2,ACTIVO
MERCADOLOGÍA,Femenino,03/01/1977,40,1,5,4,13,10,3.569,3.569,0,DESERTOR
MERCADOLOGÍA,Masculino,23/07/1991,26,1,5,1,13,2,2.123,2.123,0,DESERTOR
MERCADOLOGÍA,Femenino,23/06/1982,35,9,36,36,89,89,4.333,4.333,6,GRADUADO
MERCADOLOGÍA,Masculino,29/09/1980,37,9,32,32,84,84,4.05,4.154,8,GRADUADO
MERCADOLOGÍA,Femenino,18/11/1992,24,9,74,57,194,152,2,3.126,13,ACTIVO
MERCADOLOGÍA,Masculino,12/07/1982,35,9,7,4,7,4,3.35,3.687,4,DESERTOR
MERCADOLOGÍA,Masculino,03/05/1981,36,9,49,48,129,126,4.571,4.571,8,GRADUADO
MERCADOLOGÍA,Masculino,07/04/1982,35,8,41,36,119,104,3.855,3.627,6,GRADUADO
MERCADOLOGÍA,Masculino,14/03/1991,26,1,10,1,28,2,2.158,2.564,1,DESERTOR
MERCADOLOGÍA,Masculino,23/02/1979,38,5,15,15,43,43,5,4.301,4,DESERTOR
MERCADOLOGÍA,Masculino,29/10/1975,42,4,14,11,40,32,3,3.326,3,DESERTOR
MERCADOLOGÍA,Masculino,14/10/1991,26,3,20,14,51,38,3.02,3.242,3,DESERTOR
MERCADOLOGÍA,Masculino,12/01/1988,29,5,30,25,85,71,2.65,3.428,11,DESERTOR
MERCADOLOGÍA,Masculino,29/05/1990,27,1,9,3,24,7,1.55,2.556,1,DESERTOR
MERCADOLOGÍA,Masculino,22/03/1991,26,6,41,37,117,106,3.42,3.746,8,ACTIVO
MERCADOLOGÍA,Masculino,02/06/1986,31,1,8,6,24,18,3.633,3.694,1,ACTIVO
MERCADOLOGÍA,Masculino,02/02/1995,22,3,17,15,47,42,4.063,3.636,5,ACTIVO
MERCADOLOGÍA,Femenino,02/10/1972,45,10,18,17,18,17,3.65,3.829,4,GRADUADO
MERCADOLOGÍA,Femenino,02/07/1985,32,9,43,41,103,97,4.2,3.612,8,GRADUADO
MERCADOLOGÍA,Femenino,25/08/1986,31,9,35,33,99,93,3.946,3.727,5,GRADUADO
MERCADOLOGÍA,Femenino,10/10/1988,29,1,6,6,15,15,3.877,3.877,0,DESERTOR
MERCADOLOGÍA,Masculino,15/01/1988,29,9,36,33,100,90,4,4,8,GRADUADO
MERCADOLOGÍA,Masculino,26/01/1984,33,9,51,48,136,126,3.984,3.984,8,GRADUADO
MERCADOLOGÍA,Masculino,02/04/1996,21,3,22,16,58,42,1.221,3.168,4,DESERTOR
MERCADOLOGÍA,Masculino,14/05/1983,34,3,23,20,63,56,3.738,3.675,4,ACTIVO
MERCADOLOGÍA,Masculino,21/02/1986,31,9,39,39,100,100,3.757,3.757,6,GRADUADO
MERCADOLOGÍA,Masculino,21/02/1986,31,9,39,39,100,100,3.5,3.99,6,GRADUADO
MERCADOLOGÍA,Masculino,30/04/1987,30,3,3,3,8,8,3.775,3.429,0,DESERTOR
MERCADOLOGÍA,Masculino,22/05/1988,29,7,29,16,79,43,1.65,3.468,8,DESERTOR
MERCADOLOGÍA,Masculino,27/08/1977,40,4,9,6,25,16,3.058,3.352,5,DESERTOR
MERCADOLOGÍA,Masculino,27/12/1980,36,9,32,32,87,87,3.89,4.073,11,GRADUADO
MERCADOLOGÍA,Femenino,10/07/1986,31,9,27,25,71,66,3.7,3.802,6,GRADUADO
MERCADOLOGÍA,Femenino,08/03/1990,27,9,41,34,112,94,4.5,4.5,12,GRADUADO
MERCADOLOGÍA,Femenino,30/03/1990,27,3,5,2,13,6,2.312,3.063,0,DESERTOR
MERCADOLOGÍA,Femenino,26/02/1990,27,10,37,37,97,97,4.291,4.19,6,ACTIVO
MERCADOLOGÍA,Masculino,31/01/1979,38,6,11,8,32,23,4.15,3.738,7,DESERTOR
MERCADOLOGÍA,Femenino,24/08/1972,45,9,24,23,71,68,4,3.742,4,GRADUADO
MERCADOLOGÍA,Femenino,18/09/1977,40,9,33,29,90,79,3.45,3.893,5,GRADUADO
MERCADOLOGÍA,Femenino,27/03/1985,32,9,60,60,156,156,4.084,3.8,9,GRADUADO
MERCADOLOGÍA,Femenino,26/11/1981,35,9,32,31,96,92,3.988,3.742,5,GRADUADO
MERCADOLOGÍA,Masculino,06/12/1987,29,7,20,17,55,46,3.038,3.615,5,DESERTOR
MERCADOLOGÍA,Masculino,07/05/1990,27,9,43,43,110,110,3.8,4.067,6,GRADUADO
MERCADOLOGÍA,Femenino,29/07/1979,38,6,11,10,31,28,3.7,4.146,4,DESERTOR
MERCADOLOGÍA,Femenino,18/05/1988,29,3,15,3,40,7,0.825,2.272,3,DESERTOR
MERCADOLOGÍA,Femenino,28/12/1983,33,6,24,21,66,58,4.65,3.807,7,ACTIVO
MERCADOLOGÍA,Masculino,09/02/1982,35,1,8,0,17,0,0.547,0.547,0,DESERTOR
MERCADOLOGÍA,Masculino,10/03/1986,31,1,5,1,12,3,1.779,1.779,0,DESERTOR
MERCADOLOGÍA,Masculino,08/05/1988,29,9,35,35,92,90,4.05,4.097,6,GRADUADO
MERCADOLOGÍA,Masculino,13/10/1994,23,4,4,0,10,0,1.55,4.024,0,DESERTOR
MERCADOLOGÍA,Femenino,29/11/1984,32,1,2,2,6,6,3.75,3.75,0,DESERTOR
MERCADOLOGÍA,Femenino,15/01/1996,21,4,3,3,9,9,3.7,3.96,0,ACTIVO
MERCADOLOGÍA,Femenino,29/07/1981,36,9,28,28,73,73,4.35,4.174,9,GRADUADO
MERCADOLOGÍA,Femenino,24/12/1981,35,9,30,29,78,76,4.3,4.3,6,GRADUADO
MERCADOLOGÍA,Femenino,24/12/1981,35,9,30,29,78,76,4.35,3.908,6,GRADUADO
MERCADOLOGÍA,Femenino,23/10/1990,27,4,19,18,49,47,3.982,3.784,17,ACTIVO
MERCADOLOGÍA,Femenino,13/10/1991,26,3,18,18,46,46,3.7,3.615,2,DESERTOR
MERCADOLOGÍA,Masculino,17/10/1985,32,3,9,9,24,24,4.125,3.816,4,DESERTOR
MERCADOLOGÍA,Femenino,08/05/1986,31,9,43,43,109,109,4.144,4.238,87,GRADUADO
MERCADOLOGÍA,Masculino,16/08/1995,22,2,15,11,39,29,3.191,3.099,5,ACTIVO
MERCADOLOGÍA,Masculino,02/06/1979,38,2,9,9,27,27,4.05,4.111,1,ACTIVO
MERCADOLOGÍA,Femenino,29/04/1984,33,5,12,11,33,30,3.342,3.737,7,DESERTOR
MERCADOLOGÍA,Masculino,29/11/1991,25,5,16,11,41,27,4.25,4.025,4,DESERTOR
MERCADOLOGÍA,Femenino,31/05/1991,26,9,54,54,148,148,3.85,4.063,7,GRADUADO
MERCADOLOGÍA,Masculino,01/07/1984,33,8,43,30,126,88,3.533,3.235,11,DESERTOR
MERCADOLOGÍA,Masculino,26/03/1993,24,4,32,25,86,68,3.242,3.334,6,ACTIVO
MERCADOLOGÍA,Masculino,24/10/1986,31,2,14,12,38,34,3.975,3.487,2,DESERTOR
MERCADOLOGÍA,Masculino,10/06/1988,29,9,37,36,107,104,3.715,3.632,6,GRADUADO
MERCADOLOGÍA,Masculino,06/04/1978,39,7,29,27,82,77,2.2,3.798,5,DESERTOR
MERCADOLOGÍA,Masculino,19/02/1991,26,4,21,21,63,63,4.042,4.114,3,ACTIVO
MERCADOLOGÍA,Masculino,10/01/1985,32,8,31,30,81,78,4.01,3.717,8,DESERTOR
MERCADOLOGÍA,Masculino,18/08/1996,21,1,10,9,30,27,3.75,3.71,1,ACTIVO
MERCADOLOGÍA,Masculino,22/06/1992,25,9,71,58,187,150,2.05,3.258,12,ACTIVO
MERCADOLOGÍA,Masculino,06/03/1988,29,3,31,16,84,42,0.318,2.367,6,DESERTOR
MERCADOLOGÍA,Masculino,03/05/1997,20,3,6,6,18,18,3.7,4.23,1,ACTIVO
MERCADOLOGÍA,Masculino,11/07/1986,31,1,10,7,27,18,2.6,2.865,1,DESERTOR
MERCADOLOGÍA,Femenino,30/01/1988,29,3,18,16,54,48,3.625,3.825,3,ACTIVO
MERCADOLOGÍA,Masculino,18/03/1979,38,1,11,9,26,20,2.568,3.238,1,DESERTOR
MERCADOLOGÍA,Masculino,22/12/1987,29,9,38,37,96,93,4.791,4.791,7,GRADUADO
MERCADOLOGÍA,Masculino,22/12/1987,29,9,38,37,96,93,3.48,3.944,7,GRADUADO
MERCADOLOGÍA,Masculino,12/11/1988,29,2,4,2,10,5,2.71,3.16,0,ACTIVO
MERCADOLOGÍA,Masculino,06/02/1981,36,9,25,23,69,64,4.2,3.549,8,DESERTOR
MERCADOLOGÍA,Masculino,22/10/1989,28,9,59,56,161,152,4.5,4.5,9,GRADUADO
MERCADOLOGÍA,Masculino,22/10/1989,28,9,59,56,161,152,4.35,3.858,9,GRADUADO
MERCADOLOGÍA,Femenino,01/08/1989,28,1,12,5,31,13,1.479,2.229,2,DESERTOR
MERCADOLOGÍA,Masculino,18/03/1988,29,4,39,22,102,59,3.3,2.833,11,DESERTOR
MERCADOLOGÍA,Masculino,28/01/1983,34,9,42,35,115,93,4.11,3.476,17,ACTIVO
MERCADOLOGÍA,Masculino,01/01/1999,18,9,22,19,48,45,3.35,3.755,7,GRADUADO
MERCADOLOGÍA,Masculino,01/01/1999,18,9,22,19,48,45,4.055,4.055,7,GRADUADO
MERCADOLOGÍA,Femenino,24/08/1986,31,5,36,33,99,90,4.019,3.986,6,ACTIVO
MERCADOLOGÍA,Femenino,30/04/1987,30,7,23,22,67,64,3.787,4.145,13,ACTIVO
MERCADOLOGÍA,Masculino,02/01/1976,41,4,29,29,78,78,3.879,3.997,4,DESERTOR
MERCADOLOGÍA,Masculino,19/11/1974,43,2,12,11,32,29,3.566,3.566,1,DESERTOR
MERCADOLOGÍA,Masculino,26/09/1983,34,1,6,1,15,3,1.55,1.55,0,DESERTOR
MERCADOLOGÍA,Masculino,14/09/1990,27,5,18,16,50,46,3.8,3.625,5,ACTIVO
MERCADOLOGÍA,Masculino,17/08/1995,22,1,13,4,39,12,0.15,1.454,2,ACTIVO
MERCADOLOGÍA,Femenino,26/12/1983,33,9,20,19,60,57,3.691,3.87,4,GRADUADO
MERCADOLOGÍA,Femenino,26/08/1985,32,3,25,12,68,34,1.007,2.479,13,DESERTOR
MERCADOLOGÍA,Femenino,03/05/1983,34,1,9,7,24,19,3.683,3.582,1,DESERTOR
MERCADOLOGÍA,Femenino,16/02/1988,29,9,34,32,88,83,3.5,3.5,7,GRADUADO
MERCADOLOGÍA,Masculino,13/05/1981,36,3,18,18,46,46,3.744,3.889,2,DESERTOR
MERCADOLOGÍA,Masculino,29/01/1983,34,10,23,21,23,21,4.35,3.732,5,GRADUADO
MERCADOLOGÍA,Masculino,20/11/1989,27,9,64,58,169,154,3.65,3.472,11,GRADUADO
MERCADOLOGÍA,Masculino,15/04/1995,22,2,13,12,39,36,3.775,3.546,2,ACTIVO
MERCADOLOGÍA,Masculino,13/06/1993,24,1,6,3,15,7,2.513,2.513,0,DESERTOR
MERCADOLOGÍA,Masculino,03/11/1967,50,9,38,36,110,104,3.92,3.829,6,GRADUADO
MERCADOLOGÍA,Masculino,15/09/1989,28,1,6,2,15,4,2.07,2.07,0,DESERTOR
MERCADOLOGÍA,Femenino,09/01/1978,39,6,16,14,43,39,3.105,3.585,2,DESERTOR
MERCADOLOGÍA,Femenino,15/04/1993,24,5,37,28,107,80,3.888,3.59,9,ACTIVO
MERCADOLOGÍA,Masculino,16/11/1983,34,10,7,7,7,7,3.616,3.616,1,GRADUADO
MERCADOLOGÍA,Masculino,12/05/1978,39,3,12,10,34,28,2.917,3.33,1,DESERTOR
MERCADOLOGÍA,Masculino,23/06/1991,26,4,30,26,80,71,3.346,3.513,6,ACTIVO
MERCADOLOGÍA,Masculino,01/09/1973,44,9,49,45,135,123,3.9,3.757,9,GRADUADO
MERCADOLOGÍA,Masculino,28/01/1984,33,10,31,24,68,55,3.7,3.357,5,DESERTOR
MERCADOLOGÍA,Masculino,13/05/1983,34,9,26,26,26,26,3.5,3.703,4,GRADUADO
MERCADOLOGÍA,Masculino,07/10/1979,38,9,25,24,71,69,3.957,3.806,3,GRADUADO
MERCADOLOGÍA,Masculino,13/04/1985,32,4,52,20,148,55,1.2,3.157,17,ACTIVO
MERCADOLOGÍA,Masculino,02/11/1970,47,9,49,46,134,125,3.5,3.698,8,GRADUADO
MERCADOLOGÍA,Masculino,02/11/1970,47,9,49,46,134,125,4,4,8,GRADUADO
MERCADOLOGÍA,Femenino,02/10/1992,25,5,29,29,78,78,3.935,3.96,5,ACTIVO
MERCADOLOGÍA,Femenino,04/04/1991,26,6,37,35,104,100,4.142,3.817,6,ACTIVO
MERCADOLOGÍA,Femenino,22/04/1988,29,3,16,14,48,42,4.333,3.856,3,ACTIVO
MERCADOLOGÍA,Femenino,14/06/1992,25,9,59,58,157,154,4.42,4.072,9,ACTIVO
MERCADOLOGÍA,Femenino,23/01/1977,40,9,23,23,61,61,4.275,4.283,5,GRADUADO
MERCADOLOGÍA,Femenino,12/12/1986,30,4,32,25,87,68,3.094,3.436,17,ACTIVO
MERCADOLOGÍA,Femenino,15/11/1985,32,7,29,26,66,57,3.217,3.69,16,ACTIVO
MERCADOLOGÍA,Femenino,22/06/1996,21,3,17,17,44,44,4.314,4.319,7,ACTIVO
MERCADOLOGÍA,Femenino,24/03/1994,23,4,32,32,89,89,4.083,3.946,8,ACTIVO
MERCADOLOGÍA,Femenino,07/02/1988,29,7,19,19,51,51,3.85,4.142,3,DESERTOR
MERCADOLOGÍA,Femenino,24/05/1979,38,4,25,25,69,69,4,3.967,4,ACTIVO
MERCADOLOGÍA,Femenino,01/01/1999,18,9,40,35,110,95,3.75,3.533,10,GRADUADO
MERCADOLOGÍA,Masculino,20/10/1975,42,6,23,16,66,46,2.304,3.202,4,DESERTOR
MERCADOLOGÍA,Masculino,01/01/1999,18,6,21,15,63,44,2.275,3.14,16,ACTIVO
MERCADOLOGÍA,Masculino,11/05/1992,25,3,17,15,51,45,4.188,3.856,3,ACTIVO
MERCADOLOGÍA,Masculino,04/01/1960,57,2,15,11,38,27,2.363,2.793,2,DESERTOR
MERCADOLOGÍA,Masculino,16/05/1984,33,9,60,54,156,138,4.083,3.37,17,ACTIVO
MERCADOLOGÍA,Masculino,07/11/1984,33,7,65,40,181,114,3.45,2.706,14,ACTIVO
MERCADOLOGÍA,Masculino,24/05/1982,35,1,6,6,15,15,4.12,4.12,0,DESERTOR
MERCADOLOGÍA,Masculino,26/10/1987,30,2,6,3,15,7,2.667,3.051,0,DESERTOR
MERCADOLOGÍA,Masculino,23/10/1981,36,1,6,2,15,4,2.243,2.243,0,DESERTOR
MERCADOLOGÍA,Femenino,28/01/1996,21,4,31,25,83,68,3.863,3.612,5,ACTIVO
MERCADOLOGÍA,Masculino,07/07/1987,30,1,13,5,34,14,1.331,2.365,2,DESERTOR
MERCADOLOGÍA,Masculino,22/10/1990,27,7,30,27,83,77,3.537,3.848,5,ACTIVO
MERCADOLOGÍA,Masculino,27/11/1995,21,2,9,9,27,27,4.313,4.133,1,ACTIVO
MERCADOLOGÍA,Femenino,23/07/1993,24,9,56,56,152,152,3.9,3.713,9,GRADUADO
MERCADOLOGÍA,Masculino,13/10/1990,27,6,39,35,106,95,4.369,3.609,6,ACTIVO
MERCADOLOGÍA,Masculino,12/11/1988,29,4,26,22,70,60,3.566,3.594,4,ACTIVO
MERCADOLOGÍA,Masculino,28/03/1986,31,6,47,25,132,69,0.583,2.485,7,DESERTOR
MERCADOLOGÍA,Femenino,07/10/1997,20,2,14,6,42,18,1.413,2.746,2,ACTIVO
MERCADOLOGÍA,Femenino,15/02/1985,32,4,15,7,42,20,1.382,2.563,2,DESERTOR
MERCADOLOGÍA,Femenino,11/03/1983,34,9,53,47,139,124,3.1,3.575,11,GRADUADO
MERCADOLOGÍA,Femenino,04/09/1982,35,9,46,46,125,125,3.65,3.693,8,GRADUADO
MERCADOLOGÍA,Masculino,14/03/1978,39,9,27,26,75,72,4.275,4.056,5,GRADUADO
MERCADOLOGÍA,Masculino,23/09/1979,38,2,18,11,46,27,1.097,2.812,11,DESERTOR
MERCADOLOGÍA,Masculino,25/03/1981,36,10,18,18,18,18,4.32,4.194,3,GRADUADO
MERCADOLOGÍA,Masculino,10/01/1992,25,3,5,4,14,11,3.35,3.558,0,DESERTOR
MERCADOLOGÍA,Masculino,21/01/1988,29,9,32,29,81,74,3.05,3.623,6,GRADUADO
MERCADOLOGÍA,Femenino,24/04/1999,18,2,10,9,30,27,3.76,3.92,1,ACTIVO
MERCADOLOGÍA,Masculino,20/06/1990,27,1,6,0,15,0,1.793,1.793,0,DESERTOR
MERCADOLOGÍA,Masculino,04/09/1979,38,6,9,8,27,24,3.233,3.711,1,DESERTOR
MERCADOLOGÍA,Masculino,26/01/1979,38,5,21,17,59,47,2.4,3.348,5,DESERTOR
MERCADOLOGÍA,Masculino,24/11/1975,41,9,25,16,68,48,1.243,3.435,5,DESERTOR
MERCADOLOGÍA,Masculino,10/12/1988,28,3,6,6,13,13,4.15,4.424,0,DESERTOR
MERCADOLOGÍA,Masculino,24/04/1974,43,9,41,35,113,96,4.166,4.166,9,GRADUADO
MERCADOLOGÍA,Femenino,29/04/1984,33,9,43,41,119,113,4.225,3.64,7,GRADUADO
MERCADOLOGÍA,Femenino,25/05/1986,31,9,18,18,51,51,3.75,4.087,4,GRADUADO
MERCADOLOGÍA,Femenino,25/08/1998,19,4,6,6,18,18,4.642,4.588,0,ACTIVO
MERCADOLOGÍA,Femenino,25/08/1998,19,3,15,15,45,45,4.67,4.567,2,ACTIVO
MERCADOLOGÍA,Femenino,26/06/1950,67,5,30,27,83,75,4.05,3.957,5,ACTIVO
MERCADOLOGÍA,Femenino,05/11/1988,29,2,14,8,37,21,3.423,3.157,3,DESERTOR
MERCADOLOGÍA,Femenino,09/08/1991,26,5,36,33,98,90,3.9,3.818,6,ACTIVO
MERCADOLOGÍA,Femenino,09/11/1990,27,1,5,1,13,3,1.592,1.592,0,DESERTOR
MERCADOLOGÍA,Femenino,14/10/1981,36,9,32,32,91,91,4.225,3.938,4,GRADUADO
MERCADOLOGÍA,Femenino,26/05/1990,27,9,65,58,174,154,3.543,3.505,10,GRADUADO
MERCADOLOGÍA,Femenino,03/07/1994,23,5,32,29,89,82,4.359,4.109,5,ACTIVO
MERCADOLOGÍA,Femenino,21/11/1989,27,9,51,39,128,98,3.5,3.623,9,ACTIVO
MERCADOLOGÍA,Femenino,12/08/1994,23,1,6,0,15,0,1.79,2.168,0,DESERTOR
MERCADOLOGÍA,Femenino,01/09/1991,26,2,13,13,39,39,3.888,3.885,2,ACTIVO
MERCADOLOGÍA,Femenino,04/08/1987,30,9,46,45,126,123,4,4,8,GRADUADO
MERCADOLOGÍA,Femenino,03/01/1990,27,1,6,0,15,0,1.74,1.74,0,DESERTOR
MERCADOLOGÍA,Femenino,01/08/1988,29,8,39,38,112,108,3.961,3.634,6,GRADUADO
MERCADOLOGÍA,Femenino,12/09/1994,23,1,5,5,15,15,4.55,4.55,0,ACTIVO
MERCADOLOGÍA,Masculino,14/05/1993,24,2,11,11,33,33,3.792,3.918,1,ACTIVO
MERCADOLOGÍA,Masculino,19/12/1993,23,9,58,58,154,154,4.125,4.125,9,GRADUADO
MERCADOLOGÍA,Masculino,07/09/1986,31,5,44,28,115,76,1.165,2.808,11,ACTIVO
MERCADOLOGÍA,Masculino,29/11/1986,30,2,16,3,44,9,1.129,1.129,9,DESERTOR
MERCADOLOGÍA,Masculino,24/11/1987,29,2,15,10,39,26,3.25,3.163,2,DESERTOR
MERCADOLOGÍA,Masculino,15/10/1986,31,7,62,48,171,132,4.428,3.447,15,ACTIVO
MERCADOLOGÍA,Masculino,14/03/1983,34,9,22,22,62,62,3.694,3.806,4,GRADUADO
MERCADOLOGÍA,Femenino,05/04/1988,29,9,28,25,82,73,4.09,3.674,4,GRADUADO
MERCADOLOGÍA,Femenino,23/06/1980,37,10,24,23,24,23,4.166,4.166,5,GRADUADO
MERCADOLOGÍA,Femenino,29/01/1981,36,9,43,39,119,107,3.125,3.529,7,GRADUADO
MERCADOLOGÍA,Femenino,29/01/1981,36,9,43,39,119,107,4,4,7,GRADUADO
MERCADOLOGÍA,Femenino,02/08/1974,43,9,17,17,17,17,3.666,3.666,12,GRADUADO
MERCADOLOGÍA,Femenino,14/04/1987,30,9,33,33,87,87,4.333,4.333,7,GRADUADO
MERCADOLOGÍA,Femenino,21/07/1983,34,8,42,37,118,105,4.433,3.777,14,ACTIVO
MERCADOLOGÍA,Femenino,25/12/1986,30,3,19,17,52,46,4.35,3.765,17,ACTIVO
MERCADOLOGÍA,Femenino,02/01/1992,25,7,45,41,126,114,3.09,3.801,7,ACTIVO
MERCADOLOGÍA,Masculino,10/01/1984,33,6,38,33,105,91,3.667,3.587,8,DESERTOR
MERCADOLOGÍA,Femenino,16/12/1974,42,9,27,27,76,76,4.306,4.093,4,GRADUADO
MERCADOLOGÍA,Femenino,15/04/1977,40,9,48,47,132,131,4.55,4.327,8,GRADUADO
MERCADOLOGÍA,Masculino,29/07/1981,36,8,25,23,73,67,3.683,3.889,12,DESERTOR
MERCADOLOGÍA,Masculino,11/05/1995,22,1,6,2,15,4,2.023,2.023,0,DESERTOR
MERCADOLOGÍA,Masculino,14/09/1995,22,5,19,19,50,50,3.965,3.968,3,ACTIVO
MERCADOLOGÍA,Masculino,06/09/1995,22,1,5,5,15,15,3.97,3.97,0,ACTIVO
MERCADOLOGÍA,Masculino,03/08/1976,41,5,25,16,66,42,1.55,3.275,6,DESERTOR
MERCADOLOGÍA,Masculino,05/09/1990,27,1,6,1,15,2,1.647,1.647,0,DESERTOR
